   3.2156989e+02	   1.7659541e-03	
   3.2167780e+02	   0.0000000e+00	
   3.2178574e+02	   0.0000000e+00	
   3.2189368e+02	   1.2831924e-03	
   3.2200162e+02	   3.1859842e-03	
   3.2210956e+02	   1.4410903e-02	
   3.2221753e+02	   0.0000000e+00	
   3.2232547e+02	   0.0000000e+00	
   3.2243344e+02	   7.4040484e-03	
   3.2254141e+02	   4.3337859e-03	
   3.2264941e+02	   7.5770317e-03	
   3.2275739e+02	   2.0079896e-03	
   3.2286539e+02	   1.3058619e-02	
   3.2297339e+02	   1.9166833e-03	
   3.2308139e+02	   0.0000000e+00	
   3.2318939e+02	   4.3409115e-03	
   3.2329739e+02	   2.4220670e-03	
   3.2340543e+02	   1.3240162e-03	
   3.2351346e+02	   0.0000000e+00	
   3.2362149e+02	   0.0000000e+00	
   3.2372952e+02	   4.4344860e-03	
   3.2383759e+02	   0.0000000e+00	
   3.2394565e+02	   0.0000000e+00	
   3.2405371e+02	   0.0000000e+00	
   3.2416177e+02	   0.0000000e+00	
   3.2426984e+02	   0.0000000e+00	
   3.2437790e+02	   0.0000000e+00	
   3.2448599e+02	   0.0000000e+00	
   3.2459409e+02	   5.4468796e-03	
   3.2470218e+02	   0.0000000e+00	
   3.2481027e+02	   0.0000000e+00	
   3.2491840e+02	   0.0000000e+00	
   3.2502652e+02	   1.4961303e-03	
   3.2513464e+02	   0.0000000e+00	
   3.2524277e+02	   1.2951072e-02	
   3.2535089e+02	   1.2060049e-03	
   3.2545901e+02	   2.6284744e-03	
   3.2556717e+02	   0.0000000e+00	
   3.2567532e+02	   0.0000000e+00	
   3.2578348e+02	   0.0000000e+00	
   3.2589163e+02	   1.3068334e-03	
   3.2599982e+02	   1.1999877e-02	
   3.2610800e+02	   7.4994243e-03	
   3.2621619e+02	   2.5380026e-03	
   3.2632437e+02	   7.4174865e-04	
   3.2643256e+02	   2.9944271e-03	
   3.2654077e+02	   0.0000000e+00	
   3.2664896e+02	   0.0000000e+00	
   3.2675717e+02	   2.6826313e-03	
   3.2686539e+02	   0.0000000e+00	
   3.2697363e+02	   0.0000000e+00	
   3.2708185e+02	   0.0000000e+00	
   3.2719009e+02	   5.3653309e-03	
   3.2729834e+02	   8.8434225e-03	
   3.2740659e+02	   9.2776570e-03	
   3.2751483e+02	   0.0000000e+00	
   3.2762311e+02	   0.0000000e+00	
   3.2773135e+02	   0.0000000e+00	
   3.2783963e+02	   0.0000000e+00	
   3.2794791e+02	   0.0000000e+00	
   3.2805621e+02	   0.0000000e+00	
   3.2816449e+02	   9.3357318e-03	
   3.2827280e+02	   0.0000000e+00	
   3.2838110e+02	   3.8199017e-03	
   3.2848941e+02	   3.7053302e-03	
   3.2859772e+02	   2.8653957e-03	
   3.2870602e+02	   5.3153232e-05	
   3.2881436e+02	   2.3535605e-03	
   3.2892270e+02	   0.0000000e+00	
   3.2903104e+02	   0.0000000e+00	
   3.2913937e+02	   1.7816390e-03	
   3.2924774e+02	   0.0000000e+00	
   3.2935611e+02	   0.0000000e+00	
   3.2946445e+02	   0.0000000e+00	
   3.2957281e+02	   3.1162901e-03	
   3.2968121e+02	   0.0000000e+00	
   3.2978958e+02	   6.6517183e-03	
   3.2989798e+02	   2.2321362e-03	
   3.3000638e+02	   0.0000000e+00	
   3.3011478e+02	   3.5364874e-03	
   3.3022318e+02	   0.0000000e+00	
   3.3033157e+02	   0.0000000e+00	
   3.3044000e+02	   2.1419640e-04	
   3.3054843e+02	   7.1125187e-03	
   3.3065686e+02	   0.0000000e+00	
   3.3076529e+02	   0.0000000e+00	
   3.3087375e+02	   3.6418095e-03	
   3.3098218e+02	   1.0945928e-02	
   3.3109064e+02	   0.0000000e+00	
   3.3119910e+02	   9.7536181e-03	
   3.3130756e+02	   6.8466670e-03	
   3.3141605e+02	   0.0000000e+00	
   3.3152454e+02	   0.0000000e+00	
   3.3163300e+02	   9.6576911e-03	
   3.3174149e+02	   1.3219170e-02	
   3.3185001e+02	   0.0000000e+00	
   3.3195850e+02	   9.4338428e-04	
   3.3206702e+02	   0.0000000e+00	
   3.3217551e+02	   9.8609945e-03	
   3.3228403e+02	   0.0000000e+00	
   3.3239258e+02	   3.8480030e-03	
   3.3250110e+02	   3.5701361e-03	
   3.3260965e+02	   6.1745428e-04	
   3.3271817e+02	   0.0000000e+00	
   3.3282672e+02	   0.0000000e+00	
   3.3293530e+02	   0.0000000e+00	
   3.3304385e+02	   1.8034973e-04	
   3.3315240e+02	   0.0000000e+00	
   3.3326099e+02	   0.0000000e+00	
   3.3336957e+02	   0.0000000e+00	
   3.3347815e+02	   0.0000000e+00	
   3.3358676e+02	   1.1723669e-03	
   3.3369534e+02	   4.1723522e-03	
   3.3380396e+02	   8.0154282e-03	
   3.3391257e+02	   4.6072768e-03	
   3.3402118e+02	   2.5086977e-03	
   3.3412979e+02	   0.0000000e+00	
   3.3423843e+02	   0.0000000e+00	
   3.3434708e+02	   4.5175968e-04	
   3.3445572e+02	   0.0000000e+00	
   3.3456436e+02	   1.2956972e-02	
   3.3467300e+02	   0.0000000e+00	
   3.3478168e+02	   0.0000000e+00	
   3.3489032e+02	   4.3166940e-03	
   3.3499899e+02	   0.0000000e+00	
   3.3510767e+02	   0.0000000e+00	
   3.3521637e+02	   5.7710202e-03	
   3.3532504e+02	   0.0000000e+00	
   3.3543375e+02	   0.0000000e+00	
   3.3554245e+02	   8.4891104e-04	
   3.3565115e+02	   0.0000000e+00	
   3.3575986e+02	   7.3690997e-03	
   3.3586856e+02	   7.6771862e-03	
   3.3597729e+02	   0.0000000e+00	
   3.3608603e+02	   7.0986634e-03	
   3.3619476e+02	   9.6063126e-04	
   3.3630350e+02	   0.0000000e+00	
   3.3641226e+02	   0.0000000e+00	
   3.3652100e+02	   0.0000000e+00	
   3.3662976e+02	   2.9478860e-03	
   3.3673853e+02	   4.2879134e-04	
   3.3684729e+02	   0.0000000e+00	
   3.3695609e+02	   0.0000000e+00	
   3.3706485e+02	   0.0000000e+00	
   3.3717365e+02	   2.6326150e-03	
   3.3728244e+02	   0.0000000e+00	
   3.3739124e+02	   3.9669344e-03	
   3.3750003e+02	   0.0000000e+00	
   3.3760886e+02	   1.7335892e-03	
   3.3771768e+02	   0.0000000e+00	
   3.3782651e+02	   1.3231292e-02	
   3.3793533e+02	   2.8337156e-03	
   3.3804416e+02	   0.0000000e+00	
   3.3815302e+02	   0.0000000e+00	
